id,title,genres,popularity,rating,description,image_url
2659,Doraemon Movie 14: Nobita to Buriki no Labyrinth,['fantasy'],7509,7.17,"Nobita's dad stumbled upon a strange advertisement of a fantastic resort on television at midnight. Sleepy as he was, he made a reservation even though he didn't even realize he was talking to the advertisement. The next day he discussed with the family their holiday plans, only to realize he could not find the place anywhere on earth. All of a sudden though, there was a suitcase in Nobita's room and intrigued as he was, he opened it only to find a portal to a beautiful resort managed by tin robots. Better still, it's absolutely free. However, it seems that there is a hidden agenda behind the person who invites them there.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/4/72419.jpg
2660,Doraemon: Nobita's the Night Before a Wedding,['fantasy'],9716,7.19,"Nobita and Doraemon travel into the future to see whether or not Nobita will marry Shizuka. Once they arrive, they find out that instead of travelling to the day of the wedding, they travelled to the day before the wedding. Afterwards, the pair follow the future Nobita and his friends as they try to return a lost cat to its owner.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1398/133726.jpg
2661,Doraemon Movie 13: Nobita to Kumo no Oukoku,"['adventure', 'comedy']",7153,7.17,"During class, Nobita questions the teacher where heaven is located when he was being taught about clouds. Being laughed at, Nobita looks for proof that a heavenly place exists on the clouds, but was explained by Doraemon that it cannot exist scientifically. Disappointed, he was eventually helped by Doraemon to create their own kingdom of clouds. Little did they know that there are creatures who have been living on clouds for a long time. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1060/133694.jpg
2662,Doraemon Movie 02: Nobita no Uchuu Kaitakushi,"['adventure', 'comedy', 'fantasy']",8285,6.96,"Nobita has been having a weird dream about a boy named Roppel and his strange companion Chami traveling in space. By a twist of fate, he met them in person where it turns out that they are real and that they were being pursued in space, causing their space vehicle to malfunction, connecting the space vehicle itself with Nobita's room. They journeyed to Roppel's planet and amidst their enjoyment, Nobita and Doraemon pledged to help Roppel's planet free from their oppressors. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/8/72406.jpg
2664,Doraemon Movie 19: Nobita no Nankai Daibouken,"['adventure', 'award winning', 'comedy', 'fantasy', 'sci-fi']",7061,7.3,"Finding a treasure is always been so hard! But, nothing is ever impossible for Doraemon and his magic tool. And so, with the help of Doraemon, Nobita and the rest of the gang set sail on a ship to find treasure on an islands. However on their way to the island, the ships have almost been destroyed and resulting Nobita to stray on an island with a young pirate while Doraemon and the rest of the gang somehow involved in a war between pirates.And so, their adventure begins...",https://cdn.myanimelist.net/images/anime/2/72424.jpg
2665,Doraemon Movie 07: Nobita to Tetsujin Heidan,"['adventure', 'comedy', 'fantasy']",6877,7.63,"Giant robot parts fell from the sky, so Nobita and Doraemon took it into the mirror world to build it and called it the Zandacross. It seems that Zandacross is a dangerous weapon so they kept it a secret. A mysterious girl named Lilulu appeared and asked for Zandacross for the invasion but she doesn't agree to invade the Earth. Doraemon and the others join forces to stop the invasion of the robot army but it seems that Lilulu is the only one that can stop it.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/10/72412.jpg
2666,Doraemon Movie 10: Nobita no Nippon Tanjou,"['adventure', 'comedy', 'fantasy']",8208,7.17,"Nobita wants to run away from home, again. He finds out that there is nowhere for him to go. All the land is owned by someone. His friends end up wanting to run away also, even Doraemon. They figure out that the only way to find land that isn't owned by anyone is to go back in time to when no humans existed. They end up helping a prehistoric boy rescue his tribe from Gigazombie.",https://cdn.myanimelist.net/images/anime/8/72415.jpg
2667,Doraemon Movie 04: Nobita no Kaitei Kiganjou,['fantasy'],7956,7.03,"The plot revolves around a summer vacation of Nobita and his friends under the waters of Pacific Ocean. Jaian and Suneo take Doraemon's underwater vehicle and travel through the Atlantic Ocean, trying to find a treasure ship. 

Along the way, they discover that the environment gun that Doraemon used to protect them is running out of energy leaving them vulnerable to the sea. Fortunately, they are rescued by some marine creatures. 

Doraemon and his friends are later captured by these creatures, revealed to be inhabinats of the underwater kingdom of Mu. It is revealed that another undersea kingdom, Atlantis, now controlled by robots, was about to destroy the Earth with nuclear weapons after mistaking a volcano eruption for an invasion. 

With the help of a young boy from Mu, Nobita and his friends attempt to stop the robots, but are all captured. However, when things are at their grimmest, Doraemon's robotic underwater vehicle sacrifices itself to destroy the computer that controlled all the robots and nuclear weapons. 

After returning to Mu, Doraemon and his friends are hailed as heroes.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/13/72409.jpg
2668,Doraemon Movie 20: Nobita no Uchuu Hyouryuuki,"['adventure', 'comedy', 'fantasy', 'sci-fi']",8307,7.03,"After bragging about receiving a space trip ticket from his father, Suneo concedes they would have to wait quite a while until they can actually go. So, Nobita and co. turns to Doraemon for it, but they were given a space simulation game to play together instead. Unfortunately an accident with another gadget occurred, leaving Suneo and Giant trapped inside the game, only to be picked up by someone from outer space. Nobita, Shizuka and Doraemon then pursued the UFO that has the game inside it which took them all to a real space adventure. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1242/133732.jpg
2669,Doraemon Movie 06: Nobita no Little Star Wars,"['fantasy', 'sci-fi']",7439,7.15,"Papi, the tiny president of a faraway planet, escapes to Earth to avoid being captured by the military forces that took over. Despite being welcomed by Doraemon, Nobita and their friends, the little alien notices that his enemies have also reached this world and doesn't want to get his human friends involved in this war. Doraemon, Nobita, Gian, Suneo, and Shizuka start a big adventure as they try to hide and protect Papi.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/6/72411.jpg
2671,Doraemon Movie 03: Nobita no Daimakyou,['adventure'],7472,7.12,"Nobita finds an stray dog and brings him home, little does he knows that the dog is actually a prince in his homeland, a world appart deep in the african ""Smokers Forest"" were the dogs evolved and have their own empire, so he and his friends take on a journey to take back the young prince to his homeland but when they get there things have changed...

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1353/134140.jpg
2672,Doraemon Movie 05: Nobita no Makai Daibouken,['fantasy'],8316,7.19,"Having dreamed of being in a world of magic, Nobita and Doraemon used the what-if-telephone-booth gadget to turn the world into one that is based on magic instead of science. Little did they know that demons exist and threaten this magical world.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/2/72410.jpg
2674,Doraemon Movie 16: Nobita no Sousei Nikki,"['adventure', 'comedy', 'fantasy', 'sci-fi']",8395,7.0,"Nobita had to find a topic for his summer break research homework. As he was blaming everything to Adam and Eve for sinning and causing their descendants to suffer (from homework), Doraemon decided to provide him with a gadget to observe the creation of the world so that he may write it in a diary-like report. Suneo, Giant and Shizuka eventually joined them and together they watch over the birth of tribes and civilizations. Meanwhile, the time patrol is looking for an illegal time machine whose controllers accidentally heard Giant speaking of the genesis diary project. They captured Giant and Suneo; leaving Nobita, Shizuka and Doraemon to watch over the genesis set and to rescue them. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/8/72421.jpg
2675,Doraemon Movie 17: Nobita to Ginga Express,['fantasy'],6840,7.29,"The kids go on a space Mystery Train bound for a space theme park, when a race of alien virus strikes, wanting to take them as host bodies.",https://cdn.myanimelist.net/images/anime/2/72422.jpg
2676,Doraemon Movie 15: Nobita to Mugen Sankenshi,"['adventure', 'fantasy', 'sci-fi']",7246,7.46,"Tired of the daily life and being the weakest, slowest, and dumbest, Nobita seeks comfort in his dreams where, using Doraemon's tools, he sets out on a fantasy journey. But when Nobita's dream world gets threatened by an evil sorcerer, Nobita gathers his friends to join him in his dream to fight the evil as the Three Musketeers.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/7/72420.jpg
2677,Doraemon Movie 11: Nobita to Animal Planet,"['adventure', 'comedy', 'fantasy', 'sci-fi']",7100,7.16,"Nobita went to a world of animals through the ""Wherever Gas"", the substance to let you travel anywhere, same as the ""Wherever Door"" Doraemon uses. They came across with Chippo, a boy who looks like a dog and very adventurous. A group called Numiges plans on taking over the animal planet. Doraemon and friends plan to stop them with the animal's help.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1220/134141.jpg
2678,Doraemon Movie 18: Nobita no Nejimaki City Boukenki,"['adventure', 'fantasy']",8909,6.89,"After Suneo bragged about having a ranch, Nobita was asked whether or not he has one, pressuring him to say yes. Doraemon won a number of lotteries for useless planets in the belt between Mars and Jupiter. When Suneo and the rest came to see the ranch, Nobita happened to read the last of the lottery number to the go-anywhere-door, leading them to a huge dreamlike area. As Nobita's toy horse pranced around because of the wind-up life gadget, Suneo and the others became interested in doing the same to their toys and let them live in the area. So they decided to make their own clockwork city. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/12/72423.jpg
